ProvID,Culture,Religion,TradeGoods,Citizens,Freedmen,Slaves,Tribesmen,Nobles,Civilization,SettlementRank,Barbarian,NameRef,AraRef,Terrain,isChanged
800,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov800,noregion,plains,FALSE
801,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov801,noregion,plains,FALSE
802,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov802,noregion,plains,FALSE
803,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov803,noregion,plains,FALSE
804,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov804,noregion,plains,FALSE
805,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov805,noregion,plains,FALSE
806,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov806,noregion,plains,FALSE
807,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov807,noregion,plains,FALSE
808,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov808,noregion,plains,FALSE
809,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov809,noregion,plains,FALSE
810,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov810,noregion,plains,FALSE
811,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov811,noregion,plains,FALSE
812,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov812,noregion,plains,FALSE
813,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov813,noregion,plains,FALSE
814,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov814,noregion,plains,FALSE
815,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov815,noregion,plains,FALSE
816,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov816,noregion,plains,FALSE
817,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov817,noregion,plains,FALSE
818,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov818,noregion,plains,FALSE
819,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov819,noregion,plains,FALSE
820,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov820,noregion,plains,FALSE
821,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov821,noregion,plains,FALSE
822,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov822,noregion,plains,FALSE
823,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov823,noregion,plains,FALSE
824,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov824,noregion,plains,FALSE
825,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov825,noregion,plains,FALSE
826,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov826,noregion,plains,FALSE
827,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov827,noregion,plains,FALSE
828,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov828,noregion,plains,FALSE
829,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov829,noregion,plains,FALSE
830,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov830,noregion,plains,FALSE
831,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov831,noregion,plains,FALSE
832,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov832,noregion,plains,FALSE
833,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov833,noregion,plains,FALSE
834,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov834,noregion,plains,FALSE
835,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov835,noregion,plains,FALSE
836,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov836,noregion,plains,FALSE
837,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov837,noregion,plains,FALSE
838,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov838,noregion,plains,FALSE
839,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov839,noregion,plains,FALSE
840,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov840,noregion,plains,FALSE
841,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov841,noregion,plains,FALSE
842,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov842,noregion,plains,FALSE
843,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov843,noregion,plains,FALSE
844,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov844,noregion,plains,FALSE
845,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov845,noregion,plains,FALSE
846,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov846,noregion,plains,FALSE
847,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov847,noregion,plains,FALSE
848,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov848,noregion,plains,FALSE
849,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov849,noregion,plains,FALSE
850,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov850,noregion,plains,FALSE
851,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov851,noregion,plains,FALSE
852,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov852,noregion,plains,FALSE
853,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov853,noregion,plains,FALSE
854,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov854,noregion,plains,FALSE
855,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov855,noregion,plains,FALSE
856,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov856,noregion,plains,FALSE
857,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov857,noregion,plains,FALSE
858,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov858,noregion,plains,FALSE
859,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov859,noregion,plains,FALSE
860,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov860,noregion,plains,FALSE
861,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov861,noregion,plains,FALSE
862,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov862,noregion,plains,FALSE
863,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov863,noregion,plains,FALSE
864,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov864,noregion,plains,FALSE
865,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov865,noregion,plains,FALSE
866,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov866,noregion,plains,FALSE
867,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov867,noregion,plains,FALSE
868,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov868,noregion,plains,FALSE
869,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov869,noregion,plains,FALSE
870,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov870,noregion,plains,FALSE
871,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov871,noregion,plains,FALSE
872,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov872,noregion,plains,FALSE
873,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov873,noregion,plains,FALSE
874,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov874,noregion,plains,FALSE
875,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov875,noregion,plains,FALSE
876,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov876,noregion,plains,FALSE
877,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov877,noregion,plains,FALSE
878,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov878,noregion,plains,FALSE
879,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov879,noregion,plains,FALSE
880,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov880,noregion,plains,FALSE
881,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov881,noregion,plains,FALSE
882,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov882,noregion,plains,FALSE
883,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov883,noregion,plains,FALSE
884,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov884,noregion,plains,FALSE
885,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov885,noregion,plains,FALSE
886,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov886,noregion,plains,FALSE
887,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov887,noregion,plains,FALSE
888,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov888,noregion,plains,FALSE
889,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov889,noregion,plains,FALSE
890,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov890,noregion,plains,FALSE
891,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov891,noregion,plains,FALSE
892,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov892,noregion,plains,FALSE
893,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov893,noregion,plains,FALSE
894,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov894,noregion,plains,FALSE
895,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov895,noregion,plains,FALSE
896,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov896,noregion,plains,FALSE
897,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov897,noregion,plains,FALSE
898,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov898,noregion,plains,FALSE
899,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov899,noregion,plains,FALSE
900,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov900,noregion,plains,FALSE
901,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov901,noregion,plains,FALSE
902,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov902,noregion,plains,FALSE
903,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov903,noregion,plains,FALSE
904,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov904,noregion,plains,FALSE
905,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov905,noregion,plains,FALSE
906,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov906,noregion,plains,FALSE
907,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov907,noregion,plains,FALSE
908,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov908,noregion,plains,FALSE
909,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov909,noregion,plains,FALSE
910,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov910,noregion,plains,FALSE
911,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov911,noregion,plains,FALSE
912,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov912,noregion,plains,FALSE
913,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov913,noregion,plains,FALSE
914,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov914,noregion,plains,FALSE
915,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov915,noregion,plains,FALSE
916,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov916,noregion,plains,FALSE
917,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov917,noregion,plains,FALSE
918,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov918,noregion,plains,FALSE
919,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov919,noregion,plains,FALSE
920,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov920,noregion,plains,FALSE
921,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov921,noregion,plains,FALSE
922,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov922,noregion,plains,FALSE
923,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov923,noregion,plains,FALSE
924,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov924,noregion,plains,FALSE
925,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov925,noregion,plains,FALSE
926,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov926,noregion,plains,FALSE
927,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov927,noregion,plains,FALSE
928,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov928,noregion,plains,FALSE
929,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov929,noregion,plains,FALSE
930,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov930,noregion,plains,FALSE
931,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov931,noregion,plains,FALSE
932,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov932,noregion,plains,FALSE
933,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov933,noregion,plains,FALSE
934,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov934,noregion,plains,FALSE
935,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov935,noregion,plains,FALSE
936,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov936,noregion,plains,FALSE
937,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov937,noregion,plains,FALSE
938,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov938,noregion,plains,FALSE
939,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov939,noregion,plains,FALSE
940,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov940,noregion,plains,FALSE
941,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov941,noregion,plains,FALSE
942,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov942,noregion,plains,FALSE
943,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov943,noregion,plains,FALSE
944,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov944,noregion,plains,FALSE
945,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov945,noregion,plains,FALSE
946,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov946,noregion,plains,FALSE
947,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov947,noregion,plains,FALSE
948,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov948,noregion,plains,FALSE
949,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov949,noregion,plains,FALSE
950,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov950,noregion,plains,FALSE
951,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov951,noregion,plains,FALSE
952,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov952,noregion,plains,FALSE
953,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov953,noregion,plains,FALSE
954,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov954,noregion,plains,FALSE
955,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov955,noregion,plains,FALSE
956,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov956,noregion,plains,FALSE
957,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov957,noregion,plains,FALSE
958,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov958,noregion,plains,FALSE
959,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov959,noregion,plains,FALSE
960,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov960,noregion,plains,FALSE
961,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov961,noregion,plains,FALSE
962,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov962,noregion,plains,FALSE
963,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov963,noregion,plains,FALSE
964,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov964,noregion,plains,FALSE
965,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov965,noregion,plains,FALSE
966,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov966,noregion,plains,FALSE
967,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov967,noregion,plains,FALSE
968,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov968,noregion,plains,FALSE
969,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov969,noregion,plains,FALSE
970,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov970,noregion,plains,FALSE
971,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov971,noregion,plains,FALSE
972,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov972,noregion,plains,FALSE
973,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov973,noregion,plains,FALSE
974,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov974,noregion,plains,FALSE
975,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov975,noregion,plains,FALSE
976,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov976,noregion,plains,FALSE
977,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov977,noregion,plains,FALSE
978,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov978,noregion,plains,FALSE
979,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov979,noregion,plains,FALSE
980,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov980,noregion,plains,FALSE
981,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov981,noregion,plains,FALSE
982,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov982,noregion,plains,FALSE
983,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov983,noregion,plains,FALSE
984,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov984,noregion,plains,FALSE
985,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov985,noregion,plains,FALSE
986,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov986,noregion,plains,FALSE
987,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov987,noregion,plains,FALSE
988,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov988,noregion,plains,FALSE
989,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov989,noregion,plains,FALSE
990,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov990,noregion,plains,FALSE
991,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov991,noregion,plains,FALSE
992,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov992,noregion,plains,FALSE
993,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov993,noregion,plains,FALSE
994,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov994,noregion,plains,FALSE
995,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov995,noregion,plains,FALSE
996,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov996,noregion,plains,FALSE
997,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov997,noregion,plains,FALSE
998,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov998,noregion,plains,FALSE
999,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov999,noregion,plains,FALSE
1000,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1000,noregion,plains,FALSE
1001,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1001,noregion,plains,FALSE
1002,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1002,noregion,plains,FALSE
1003,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1003,noregion,plains,FALSE
1004,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1004,noregion,plains,FALSE
1005,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1005,noregion,plains,FALSE
1006,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1006,noregion,plains,FALSE
1007,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1007,noregion,plains,FALSE
1008,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1008,noregion,plains,FALSE
1009,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1009,noregion,plains,FALSE
1010,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1010,noregion,plains,FALSE
1011,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1011,noregion,plains,FALSE
1012,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1012,noregion,plains,FALSE
1013,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1013,noregion,plains,FALSE
1014,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1014,noregion,plains,FALSE
1015,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1015,noregion,plains,FALSE
1016,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1016,noregion,plains,FALSE
1017,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1017,noregion,plains,FALSE
1018,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1018,noregion,plains,FALSE
1019,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1019,noregion,plains,FALSE
1020,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1020,noregion,plains,FALSE
1021,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1021,noregion,plains,FALSE
1022,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1022,noregion,plains,FALSE
1023,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1023,noregion,plains,FALSE
1024,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1024,noregion,plains,FALSE
1025,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1025,noregion,plains,FALSE
1026,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1026,noregion,plains,FALSE
1027,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1027,noregion,plains,FALSE
1028,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1028,noregion,plains,FALSE
1029,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1029,noregion,plains,FALSE
1030,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1030,noregion,plains,FALSE
1031,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1031,noregion,plains,FALSE
1032,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1032,noregion,plains,FALSE
1033,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1033,noregion,plains,FALSE
1034,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1034,noregion,plains,FALSE
1035,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1035,noregion,plains,FALSE
1036,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1036,noregion,plains,FALSE
1037,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1037,noregion,plains,FALSE
1038,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1038,noregion,plains,FALSE
1039,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1039,noregion,plains,FALSE
1040,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1040,noregion,plains,FALSE
1041,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1041,noregion,plains,FALSE
1042,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1042,noregion,plains,FALSE
1043,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1043,noregion,plains,FALSE
1044,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1044,noregion,plains,FALSE
1045,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1045,noregion,plains,FALSE
1046,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1046,noregion,plains,FALSE
1047,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1047,noregion,plains,FALSE
1048,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1048,noregion,plains,FALSE
1049,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1049,noregion,plains,FALSE
1050,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1050,noregion,plains,FALSE
1051,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1051,noregion,plains,FALSE
1052,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1052,noregion,plains,FALSE
1053,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1053,noregion,plains,FALSE
1054,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1054,noregion,plains,FALSE
1055,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1055,noregion,plains,FALSE
1056,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1056,noregion,plains,FALSE
1057,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1057,noregion,plains,FALSE
1058,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1058,noregion,plains,FALSE
1059,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1059,noregion,plains,FALSE
1060,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1060,noregion,plains,FALSE
1061,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1061,noregion,plains,FALSE
1062,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1062,noregion,plains,FALSE
1063,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1063,noregion,plains,FALSE
1064,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1064,noregion,plains,FALSE
